,log(n),Threshold,Time to cancer
1394,9.99841639711236,4,42.4164383561644
1395,9.37549441046085,2,9.4958904109589
1396,10.2081431928852,3,11.0465753424658
1397,10.8329704354687,3,12.441095890411
1398,10.4065360865041,6,73.2383561643836
1399,10.3398632045001,4,36.3506849315068
1400,10.8008763452054,2,9.97808219178082
1401,9.93500340811531,5,59.6027397260274
1402,9.93647552916174,4,35.5698630136986
1403,10.7616814027451,2,7.06027397260274
1404,10.7201130956046,2,9.83013698630137
1405,9.9656194573264,6,93.2191780821918
1406,10.616091368985,4,27.1342465753425
1407,10.159297639725,4,34.3671232876712
1408,10.5870265724313,4,25.9479452054795
1409,10.63305810558,6,52.5287671232877
1410,9.96966738305679,5,56.3643835616438
1411,10.5946982322161,2,9.86849315068493
1412,10.7613709524084,6,75.4575342465754
1413,10.3815584405376,4,36.1671232876712
1414,10.3291650898394,5,57.4849315068493
1415,10.5490734103061,5,38.9041095890411
1416,10.8087223064759,4,33.5753424657534
1417,10.8469463850836,4,25.0712328767123
1418,10.5311719262047,5,53.7178082191781
1419,9.99945347486966,6,88.1041095890411
1420,10.7269735455455,7,90.0328767123288
1421,10.2228341569958,4,36.6191780821918
1422,10.3618364727882,5,51.0986301369863
1423,10.430510474039,2,9.66027397260274
1424,9.85202565892718,4,36.4739726027397
1425,9.93508704635479,2,9.4054794520548
1426,10.6620605377944,2,9.40821917808219
1427,10.4085303004064,7,99.5424657534247
1428,10.5142268284837,3,11.1534246575342
1429,10.316241597828,2,9.10958904109589
1430,10.4683758017399,5,57.6575342465753
1431,10.8088916922212,3,11
1432,9.7438022110253,5,50.2191780821918
1433,10.6409442534209,6,70.3178082191781
1434,9.35684968198355,2,9.95068493150685
1435,10.4303661576115,2,9.64657534246575
1436,10.7252336888107,2,9.8027397260274
1437,10.6441345340274,2,9.68493150684932
1438,10.5203372156494,3,11.5123287671233
1439,10.8217399266582,6,66.1945205479452
1440,10.5730421992031,3,13.9780821917808
1441,10.638853519673,2,9.52328767123288
1442,10.1590739338101,6,65.3041095890411
1443,9.97474269576767,4,31.158904109589
1444,10.7854457398079,5,47.2767123287671
1445,10.4333718799908,3,12.3753424657534
1446,10.2318619971503,2,7.20821917808219
1447,10.826172408177,3,11.7753424657534
1448,10.6179540182045,2,9.66849315068493
1449,10.4235059699703,3,12.1808219178082
1450,10.4946882179506,3,16.0739726027397
1451,10.8396655346054,3,11.8575342465753
1452,10.276643662179,5,48.0219178082192
1453,10.196248213468,3,17.1205479452055
1454,10.6018762348207,2,9.22191780821918
1455,10.8268033064707,2,9.80821917808219
1456,10.697168312709,3,12.827397260274
1457,10.8039009739779,3,11.1205479452055
1458,9.66487690473949,4,38.8904109589041
1459,10.564590452281,4,31.5808219178082
1460,9.67683475040912,6,90.1205479452055
1461,10.808147448149,5,40.6438356164384
1462,9.82617991702985,5,57.2794520547945
1463,10.2271276202448,3,11.7123287671233
1464,10.1310135080895,3,11.7835616438356
1465,10.689611309802,2,9.98904109589041
1466,10.7589847926696,4,21.2
1467,10.1203554579646,7,97.8164383561644
1468,10.7901674376098,6,62.1972602739726
1469,10.5224406055116,4,31.8575342465753
1470,10.6404498406197,2,9.22739726027397
1471,10.6050665326418,4,37.7479452054795
1472,10.8320927923645,5,36.027397260274
1473,10.7518981976117,3,11.8602739726027
1474,10.8500723190422,3,11.7835616438356
1475,10.650673103646,5,39.441095890411
1476,10.564933085164,3,12.1753424657534
1477,10.4763128289303,2,8.92328767123288
1478,10.8531369248568,4,32.7972602739726
1479,10.5895654472428,3,11.4876712328767
1480,10.560334350253,3,11.1534246575342
1481,10.7108023640731,5,45.5315068493151
1482,10.7560383524958,7,85.1041095890411
1483,10.6057430640999,5,49.7260273972603
1484,10.601978779516,4,27.7369863013699
1485,8.97976787701421,5,75.345205479452
1486,10.6810675937022,6,84.1123287671233
1487,10.4558159993437,3,10.3972602739726
1488,10.5034206458483,5,53.4520547945206
1489,10.7503675209562,6,81.9452054794521
1490,10.6771479260835,4,32.2465753424658
1491,10.8361232176354,3,12.2082191780822
1492,10.8149463106189,5,44.0739726027397
1493,10.6121921532604,3,11.4821917808219
1494,10.1710486992245,3,13.1616438356164
1495,10.2461728890966,4,22.8630136986301
1496,10.6513035440266,2,9.94246575342466
1497,9.32670503056315,4,33.8657534246575
1498,10.5988118069648,3,11.3506849315069
1499,10.5574224430397,4,24.0794520547945
1500,10.7588952662974,6,71.5561643835617
1501,10.8269297123536,4,20.9616438356164
1502,10.545751287227,6,78.786301369863
1503,10.7765219631669,4,27.3013698630137
1504,10.475644575503,5,50.0986301369863
1505,10.7121311066165,7,91.4712328767123
1506,10.7259554916024,5,47.1643835616438
1507,10.7547473941303,5,38.3205479452055
1508,10.7584148263065,7,97.0849315068493
1509,10.8364135124782,6,83.1753424657534
1510,10.189694044278,6,74.5287671232877
1511,10.3513735894184,2,9.5972602739726
1512,10.7966831138311,3,12.3068493150685
1513,10.6560125747724,3,10.641095890411
1514,10.319721404207,4,24.2219178082192
1515,10.8060862775429,5,52.9013698630137
1516,9.48071449407191,6,93.4958904109589
1517,10.7471212320182,2,8.96712328767123
1518,10.6529605968494,3,13.3890410958904
1519,10.6788452794585,5,49.4246575342466
1520,10.1920314376376,6,77.1342465753425
1521,10.8456556697201,5,46.1068493150685
1522,10.7264327530104,6,82.9397260273973
1523,9.72747621598855,3,16.2931506849315
1524,10.4942523626533,7,91.572602739726
1525,10.3242751078561,3,12.4054794520548
1526,10.3222358366301,6,71.3232876712329
1527,10.653544629199,4,23.6438356164384
1528,10.289935003332,2,9.96712328767123
1529,10.3847727055939,2,9.44109589041096
1530,10.7871904200173,2,9.66301369863014
1531,10.7847626566015,5,51.7452054794521
1532,10.733939511864,3,11.2657534246575
1533,10.6915405034869,5,44.9424657534247
1534,10.0055557487147,6,99.4904109589041
1535,10.5942303013749,4,31.0246575342466
1536,10.2457555109471,3,13.7123287671233
1537,10.8090453424914,2,8.74520547945206
1538,9.78395792504246,5,54.972602739726
1539,9.53852165575007,4,29.9945205479452
1540,10.5278176350995,2,9.44383561643836
1541,10.3712776785846,6,81.572602739726
1542,10.7587982083499,7,95.7780821917808
1543,10.3769728681477,2,8.76712328767123
1544,10.7787254463363,4,19.5068493150685
1545,10.4044156544599,3,11.2821917808219
1546,10.53827122541,3,11.8027397260274
1547,10.8468523764894,3,12.1643835616438
1548,10.2507991207643,4,33.4027397260274
1549,10.0473121609501,2,9.65479452054795
1550,10.6722462087045,2,9.63013698630137
1551,10.142078762501,4,39.3698630136986
1552,10.223759710391,5,42.7643835616438
1553,10.7813480514819,4,30.8575342465753
1554,10.5819298525265,5,54.7452054794521
1555,10.5873163624545,2,8.84931506849315
1556,10.841693923124,5,46.4520547945206
1557,10.4030515412091,4,23.0657534246575
1558,10.6626467609482,6,68.9095890410959
1559,10.6220967146833,2,10.0684931506849
1560,9.16116034857741,2,10.2027397260274
1561,10.7787330998845,5,47.1397260273973
1562,10.1036704719784,4,37.5561643835616
1563,10.6682566316872,3,12.4630136986301
1564,10.3898390844427,6,68.6821917808219
1565,10.7350577724755,7,93.1315068493151
1566,10.2608105741213,4,23.4849315068493
1567,9.92967456913829,3,18.2657534246575
1568,10.7205699246683,5,54.786301369863
1569,9.74515233887809,2,10.572602739726
1570,10.3715172206209,3,12.6520547945205
1571,10.8525852991768,6,68.9041095890411
1572,10.3040132697177,5,45.3369863013699
1573,10.842078991794,5,50.4575342465753
1574,9.81169944431778,6,88.9041095890411
1575,9.94341838232956,5,59.5753424657534
1576,10.4955809529676,5,55.7643835616438
1577,10.8213282462007,7,83.2493150684931
1578,10.6612117382369,4,31.3260273972603
1579,10.6080987901397,3,11.3287671232877
1580,10.8166537873868,4,28.2219178082192
1581,10.6973073054095,5,53.8931506849315
1582,8.84264084485159,2,11.5424657534247
1583,10.7540149417848,2,9.32876712328767
1584,10.07677327399,6,92.0849315068493
1585,10.8094446651011,4,26.2383561643836
1586,10.0579637216525,3,11.4465753424658
1587,10.6059268586036,4,32.2849315068493
1588,10.5329227914817,3,12.9287671232877
1589,10.798449428549,7,84.2328767123288
1590,10.1871120970302,4,35.2904109589041
1591,10.775768091181,5,60.1808219178082
1592,10.3238436990378,6,84.2657534246575
1593,9.33181500620929,5,55.6027397260274
1594,10.7233689783392,4,33.5561643835616
1595,10.8030346491028,6,81.1945205479452
1596,10.3696763402927,3,11.0219178082192
1597,10.0778197917746,2,8.97260273972603
1598,10.7488452273197,7,83.6
1599,10.6776176069865,4,29.0438356164384
1600,10.4227244442246,6,75.441095890411
1601,9.5390105340332,4,18.2712328767123
1602,10.540300101843,5,51.3780821917808
1603,10.2324767719295,2,9.55616438356164
1604,9.37362221267881,5,56.0684931506849
1605,10.562355351514,3,13.0986301369863
1606,10.5966698699947,2,9.9972602739726
1607,10.4328946081784,5,57.5534246575342
1608,10.6552136432278,6,82.3698630136986
1609,10.5753484959011,2,9.75616438356164
1610,10.7520373960455,6,68.9917808219178
1611,10.2196944687486,3,16.3452054794521
1612,10.7670128614726,4,23.213698630137
1613,10.7447972482736,2,10.0109589041096
1614,10.8530729454365,6,71.1534246575342
1615,10.7734750086851,3,10.8301369863014
1616,10.669580404072,6,64.4191780821918
1617,10.8201595236512,4,20.7095890410959
1618,10.5148069933808,3,11.241095890411
1619,10.7268566908803,3,14.4383561643836
1620,9.97684852730443,3,13.0547945205479
1621,9.83206143021186,4,33.0465753424658
1622,10.4061361551057,2,10.2876712328767
1623,10.2640529211192,2,8.22465753424657
1624,10.2602693693307,6,68.5890410958904
1625,10.0348356308005,5,44.8246575342466
1626,10.4555866562726,3,11.4
1627,10.4986864086629,6,69.3808219178082
1628,10.8223501556052,4,28.1178082191781
1629,10.6946609659662,5,53.4191780821918
1630,9.86907811041144,4,35.1178082191781
1631,10.8529118408513,6,70.5479452054795
1632,10.4570899834669,5,48.3150684931507
1633,10.7176240593437,5,56.8191780821918
1634,10.7871730267687,5,45.9178082191781
1635,10.6832978989346,2,9.37808219178082
1636,10.6898903962766,5,36.2931506849315
1637,10.035573706772,3,11.9123287671233
1638,10.5868548783988,6,48.8547945205479
1639,10.6301049509949,7,74.172602739726
1640,10.6232967938698,6,77.6191780821918
1641,10.4769818524353,6,83.5616438356164
1642,10.3765094329547,3,12.586301369863
1643,10.7030883712849,7,98.4657534246575
1644,10.8354943604249,3,12.3178082191781
1645,10.7170646635502,2,10.0876712328767
1646,10.5638821174796,4,29.4602739726027
1647,10.2604623461487,5,53.9041095890411
1648,10.7293966394121,6,75.7890410958904
1649,10.4685084931363,4,34.5013698630137
1650,10.8291613501233,6,63.0602739726027
1651,10.8397740950304,6,48.7506849315069
1652,10.7924048795186,5,54.7534246575343
1653,10.8573302014403,7,89.2767123287671
1654,10.7562407188332,4,20.0821917808219
1655,10.0445046171218,5,51.3835616438356
1656,10.4278299839728,7,88.1972602739726
1657,10.2500189665541,3,12.641095890411
1658,10.7268326201073,2,8.9013698630137
1659,10.7287916569932,3,14.3506849315069
1660,10.7951508889083,6,69.4383561643836
1661,10.8390836993591,2,9.71506849315069
1662,10.2396979364094,2,10.1369863013699
1663,9.86277229239162,2,10.4328767123288
1664,9.98249530474971,2,10.0547945205479
1665,10.607816927875,7,92.9671232876712
1666,10.8150158374694,3,11.4986301369863
1667,10.8342969815086,3,11.8246575342466
1668,10.3337644601567,3,15.3479452054795
1669,10.6408895704243,4,31.7534246575342
1670,10.7868200709457,6,69.0931506849315
1671,10.7904365052392,4,35.4931506849315
1672,9.44632103712185,2,9.86027397260274
1673,10.7565470708222,4,26.4630136986301
1674,10.8314918386089,3,11.7780821917808
1675,10.8540189564623,5,57.3232876712329
1676,10.3456128146624,6,79.7095890410959
1677,10.1634672930189,4,34.6958904109589
1678,10.6070364740376,4,19.6082191780822
1679,10.3781683249363,4,32.9287671232877
1680,10.7838933098176,5,44.9424657534247
1681,10.7791268450989,5,51.958904109589
1682,10.791018059984,5,49.8739726027397
1683,10.2613861771823,7,82.4027397260274
1684,10.6194944507124,2,10.2931506849315
1685,10.7219294419508,6,55.8986301369863
1686,10.5754439509423,4,36.3534246575342
1687,9.57655331668046,4,29.6794520547945
1688,10.7733273779639,4,24.7041095890411
1689,10.8291553318326,6,60.2849315068493
1690,10.6600997937773,6,86.7424657534247
1691,10.5197395755829,5,41.8328767123288
1692,10.5002926197934,5,50.6383561643836
1693,10.3164419168886,5,49.8684931506849
1694,10.8329213773702,4,27.9534246575342
1695,10.8439435352008,5,37.4191780821918
1696,10.4509184063921,6,76.3123287671233
1697,10.6565440072212,6,52.1452054794521
1698,10.7568374757407,7,74.7561643835616
1699,10.5726055546241,2,9.21917808219178
1700,10.524356855553,2,9.01917808219178
1701,10.6897488791814,4,27.8821917808219
1702,10.0945554562787,4,19.1643835616438
1703,10.2297172393474,5,52.1780821917808
1704,10.764245407244,5,40.2356164383562
1705,10.6415412797552,3,12.5397260273973
1706,10.7013794408351,5,34.4082191780822
1707,9.92159791711494,5,53.8027397260274
1708,8.6655477966755,2,11.3397260273973
1709,10.5817715666643,4,25.6821917808219
1710,10.5914421753329,2,10.1342465753425
1711,10.706185138324,2,9.52328767123288
1712,9.78589740102903,6,76.5068493150685
1713,10.7360100695366,6,72.6493150684932
1714,10.6422767158669,3,12.5753424657534
1715,10.744420236367,4,28.4027397260274
1716,10.7744689620323,5,51.6191780821918
1717,10.8076562015126,5,50.1534246575343
1718,10.6298750585051,2,9.70684931506849
1719,9.77860590891557,4,31.4438356164384
1720,9.86128973086678,2,9.46849315068493
1721,10.5180761026186,7,97.3972602739726
1722,9.12822768159374,6,97.6438356164384
1723,8.591266993806,5,73.027397260274
1724,10.7058587285588,2,9.35068493150685
1725,10.7052062176813,3,12.8438356164384
1726,10.201684906141,6,57.1123287671233
1727,10.4815148247378,6,82.172602739726
1728,10.5631134715155,4,31.2301369863014
1729,10.2863164231796,4,31.7287671232877
1730,10.7460622016431,2,10.2246575342466
1731,9.89235571745929,4,45.4630136986301
1732,10.0296424560959,2,9.81369863013699
1733,9.67796136408783,3,13.1232876712329
1734,10.3804736387099,6,83.1178082191781
1735,10.5288672726672,5,45.013698630137
1736,9.70265909659269,4,29.7698630136986
1737,10.731108100628,4,34.7397260273973
1738,10.784827149321,6,65.441095890411
1739,10.7307243437385,5,49.8602739726027
1740,10.6953872472464,2,9.74794520547945
1741,10.636028697585,6,86.0191780821918
1742,10.8454019701966,4,31.2547945205479
1743,10.6987444596657,5,52.7972602739726
1744,10.3035754616784,2,9.8958904109589
1745,10.8569838835525,5,57.8821917808219
1746,10.538510247274,2,9.98630136986301
1747,10.8208356006411,2,10.1287671232877
1748,10.5838177769368,5,47.6
1749,9.81729130226051,5,58.8520547945206
1750,10.7474237091187,5,42.5452054794521
1751,10.8162358261005,6,82.9506849315069
1752,10.7219784015389,6,70.027397260274
1753,10.7816955527416,4,20.7616438356164
1754,10.8273895264636,5,48.7123287671233
1755,10.4014902737628,5,46.3397260273973
1756,10.7465353832659,2,10.1835616438356
1757,10.3983333328747,5,46.027397260274
1758,10.6646466821002,7,75.7424657534247
1759,10.3575351914497,6,72
1760,10.2571091200898,4,27.8630136986301
1761,10.8336116142505,5,35.7452054794521
1762,10.629487209639,2,8.3041095890411
1763,10.7674838014798,4,27.9424657534247
1764,10.8125966286899,5,47.4493150684932
1765,10.8557593542838,5,54.3232876712329
1766,10.3305843866548,4,35.7232876712329
1767,10.5966490637896,4,24.8849315068493
1768,10.7840845467715,2,9.21369863013699
1769,10.6406564232887,6,76.8219178082192
1770,9.58285566363833,2,10.1506849315068
1771,10.5694132585578,5,52.3013698630137
1772,10.7609717033215,2,9.6
1773,10.8520078840012,4,22.8684931506849
1774,10.5449213501208,7,86.9534246575342
1775,9.81338086287274,4,22.2986301369863
1776,9.97661682910248,5,52.4054794520548
1777,10.8442763838048,4,32.1123287671233
1778,10.7611367019411,5,44.4767123287671
1779,10.3017817748796,3,11.8356164383562
1780,10.7488861228794,7,81.7561643835616
1781,10.6305986437516,4,29.0438356164384
1782,10.8017783300098,6,71.0027397260274
1783,10.6578141479782,6,76.7808219178082
1784,8.8905348772136,5,71.0301369863014
1785,10.5773441400669,6,66.0794520547945
1786,9.6350303057048,6,78.6301369863014
1787,10.828004545703,5,35.3452054794521
1788,10.6790813964748,4,29.1917808219178
1789,9.35447204381176,6,83.0630136986301
1790,9.98377276287197,2,8.18904109589041
1791,10.5700936080372,5,47.5671232876712
1792,10.2923685283584,5,48.5506849315069
1793,10.401884800512,5,56.4958904109589
1794,10.6584534767745,7,98
1795,10.1517648515675,2,7.87397260273973
1796,10.0578000956228,5,52.2164383561644
1797,10.8514419877012,3,11.4739726027397
1798,10.7987787629344,4,25.6657534246575
1799,10.8558648154193,7,97.786301369863
1800,10.1747756629676,5,58.5780821917808
1801,10.2093213110593,5,56.1534246575342
1802,10.3652376928964,2,8.83013698630137
1803,10.6243797438413,6,63.6630136986301
1804,10.2039007928305,5,32.3698630136986
1805,10.5637827681717,6,74.6191780821918
1806,10.6960329354084,7,87.7232876712329
1807,9.89319930956618,3,11.4520547945205
1808,10.8459134374742,7,92.6054794520548
1809,10.8260585009575,6,71.9534246575342
1810,10.8549700890963,6,73.3095890410959
1811,10.6284440589931,2,10.1506849315068
1812,10.4928300466009,2,10.1808219178082
1813,9.39264692827148,3,11.9753424657534
1814,10.6024077816494,4,33.5150684931507
1815,10.2202475144298,5,54.9041095890411
1816,10.8093747139663,7,87.3397260273973
1817,10.5676659805717,6,75.3369863013699
1818,10.4556480208336,7,92.2027397260274
1819,10.7379559116888,6,71.9424657534247
1820,10.8142733451818,5,32.6821917808219
1821,10.0944487839868,2,9.42739726027397
1822,10.6992767857627,4,34.4328767123288
1823,8.5143748893165,5,55.6575342465754
1824,9.72578627606064,2,9.25753424657534
1825,10.7891377349604,6,67.7397260273973
1826,10.6753642261284,2,9.81369863013699
1827,10.0890248722627,2,10.4383561643836
1828,10.439623497522,3,12.7945205479452
1829,10.8555454886162,4,13.7041095890411
1830,10.4277535645361,5,52.7534246575343
1831,10.5771163677047,7,86.1753424657534
1832,9.14015395826062,6,82.786301369863
1833,9.08409059803874,6,84.7013698630137
1834,10.3314481969789,4,29.8794520547945
1835,10.552845180481,4,33.3424657534247
1836,10.7169723250966,4,23.7890410958904
1837,9.93272752940705,3,11.2191780821918
1838,10.7166401037688,5,50.0767123287671
1839,10.0846116570826,7,94.7506849315069
1840,8.83746379553324,4,25.4082191780822
1841,9.16564927021627,3,13.6794520547945
1842,9.93004507611258,4,34.4849315068493
1843,10.7236808925993,2,9.27397260273973
1844,10.8171086666292,6,74.7369863013699
1845,9.8378232170069,2,5.38904109589041
1846,10.5363045666831,5,45.5424657534247
1847,10.03860879597,4,28.4630136986301
1848,10.4685223018041,6,71.3972602739726
1849,10.7278505117364,4,26.1780821917808
1850,10.4821127431664,3,13.1178082191781
1851,10.719635703393,2,9.52602739726027
1852,10.513714725521,2,10.0794520547945
1853,10.6081650652071,2,9.0054794520548
1854,10.4501141878219,3,19.4027397260274
1855,10.4655134174494,7,80.9424657534247
1856,10.7457082977994,5,48.7123287671233
1857,10.5894005757984,3,13.772602739726
1858,10.739794459917,7,88.8876712328767
1859,9.92090765783008,4,26.1123287671233
1860,10.5424322629336,3,11.8849315068493
1861,9.10588459361344,2,10.227397260274
1862,10.6474694134348,3,13.3342465753425
1863,10.7802295141487,5,53.2054794520548
1864,10.4701788465379,2,9.57808219178082
1865,10.4029849341519,3,12.0684931506849
1866,10.5344683030156,2,10.2383561643836
1867,10.7990871887888,2,8.92602739726027
1868,10.629639473427,6,69.2191780821918
1869,10.6452525075704,2,10.5479452054795
1870,10.8041003450085,6,69.3095890410959
1871,10.8006654385947,2,9.43561643835617
1872,10.8442396640157,6,71.8821917808219
1873,10.6094081128453,6,71.8493150684932
1874,10.417904287825,5,50.8986301369863
1875,10.4464699104129,2,9.38630136986301
1876,10.368591917568,3,11.1013698630137
1877,10.6872838824163,4,24.5890410958904
1878,10.0145113705957,7,97.7616438356164
1879,10.7333361941164,5,61.8520547945206
1880,10.708900363697,2,9.09041095890411
1881,9.0687176091791,5,86.1424657534247
1882,10.5209076062719,6,79.0219178082192
1883,10.5373981392206,3,10.8712328767123
1884,10.6563789210912,3,11.2602739726027
1885,10.8083772266942,4,32.1424657534247
1886,10.3878317096052,3,13.9616438356164
1887,9.7764083673937,5,62.6794520547945
1888,10.2805178107318,5,51.9095890410959
1889,10.7536398209091,6,65.1808219178082
1890,10.6584645071899,3,11.0821917808219
1891,10.7886754129197,3,13.3698630136986
1892,10.5628730996592,5,40.1315068493151
1893,10.7070561293949,6,70.4356164383562
1894,10.587102975655,5,54.041095890411
1895,10.8487292547259,2,8.8958904109589
1896,10.5766362472318,4,33.841095890411
1897,10.0497456419089,6,91.6684931506849
1898,10.7188220107647,4,11.4767123287671
1899,10.417739341599,3,13.1972602739726
1900,10.2386748818034,5,55.413698630137
1901,10.6371590079259,5,53.0465753424658
1902,10.471319621067,5,46.6876712328767
1903,10.5184874776486,6,64.1835616438356
1904,10.452062690662,4,36.3506849315068
1905,10.8241097773731,2,10.4547945205479
1906,10.7259550445841,2,10.3397260273973
1907,10.6696689114047,3,12.9753424657534
1908,10.8509290754852,5,46.2657534246575
1909,10.6270384882473,4,34.1424657534247
1910,10.7003398887762,3,12.5835616438356
1911,10.8305540148213,6,57.9178082191781
1912,10.7961853696205,5,53.0657534246575
1913,10.3820618028622,3,13.7205479452055
1914,10.8332719533934,2,9.46575342465753
1915,10.8331988479588,2,9.64657534246575
1916,10.1936967206135,6,84.0246575342466
1917,10.3522062091175,4,27.8767123287671
1918,10.8398920474091,7,78.8684931506849
1919,10.6953227487366,2,8.91506849315068
1920,10.4232273671068,5,60.7013698630137
1921,10.3649599445957,3,14.8219178082192
1922,9.72091880660397,5,64.7041095890411
1923,10.665993214294,6,65.5013698630137
1924,10.6629104325076,7,87.813698630137
1925,10.7086072532243,5,43.1479452054795
1926,10.8368256110139,2,10.2191780821918
1927,10.8358300682903,3,14.3013698630137
1928,9.77989042650846,3,17.2027397260274
1929,10.7322963360628,3,11.8849315068493
1930,9.64822572534565,3,15.5287671232877
1931,9.90563021482246,4,27.972602739726
1932,10.8175012945861,2,9.31780821917808
1933,10.0352249338077,2,9.70684931506849
1934,10.6750660451794,2,8.87945205479452
1935,10.627753546508,5,33.5890410958904
1936,10.0815991468675,3,12.0657534246575
1937,10.5892464730635,3,13.3616438356164
1938,10.5969191906152,6,68.1123287671233
1939,10.1518057487433,2,9.04657534246575
1940,10.759643932246,3,13.5150684931507
1941,10.589235948441,2,9.21643835616438
1942,10.6157418444191,4,28.7945205479452
1943,10.7712778480214,6,76.6301369863014
1944,9.90796470358747,2,8.1013698630137
1945,10.5419943004929,4,27.4958904109589
1946,10.7731686902903,7,96.3369863013699
1947,10.5468839226145,2,9.94520547945205
1948,10.6404626442009,6,66.3013698630137
1949,10.5242561770752,6,75.0739726027397
1950,10.60472694565,4,29.9643835616438
1951,10.1234190271953,7,96.958904109589
1952,10.7108132028003,2,9.63287671232877
1953,10.8397438854428,3,12.2767123287671
1954,10.813631464177,4,27.2493150684932
1955,8.77798405086634,2,9.24931506849315
1956,10.5000882981366,4,30.586301369863
1957,10.8223377784468,4,26.4712328767123
1958,10.8191363344968,2,9.11506849315069
1959,9.83273996896313,3,24.4383561643836
1960,9.33825821049405,4,39.4356164383562
1961,10.7873883221199,6,68.5178082191781
1962,10.8565828852133,3,15.4219178082192
1963,10.8043483610828,6,69.0082191780822
1964,10.181846073811,5,52.586301369863
1965,10.7829731154685,4,11.4191780821918
1966,10.5236542747386,2,9.31506849315069
1967,10.7101086036072,6,72.2739726027397
1968,10.5726595363113,6,74.5287671232877
1969,10.5570710003532,2,9.7972602739726
1970,10.7874327661535,6,69.2794520547945
1971,10.4362112800012,4,32.0657534246575
1972,10.2652648344297,5,58.5095890410959
1973,10.1508629209381,6,88.9342465753425
1974,10.5364384262945,5,50.9013698630137
1975,10.4836238537788,4,32.5068493150685
1976,10.3623865423477,2,10.5479452054795
1977,10.4084165245191,6,78.3671232876712
1978,10.7450479062162,4,11.0630136986301
1979,9.48328222539578,3,16.641095890411
1980,10.5077770955911,3,12.6438356164384
1981,10.4940579680037,4,29.158904109589
1982,10.6963607789028,4,24.8219178082192
1983,9.93808464548116,5,62.4328767123288
1984,10.713871106437,3,11.8958904109589
1985,10.740099460755,6,58.5780821917808
1986,10.2947169407178,5,57.8657534246575
1987,10.2657410390321,6,74.4438356164384
1988,10.6208058915635,4,33.8219178082192
1989,10.6207964408499,2,8.32054794520548
1990,10.2009728440525,4,35.6082191780822
1991,9.97456672590827,2,9.29041095890411
1992,10.5604227599612,6,72.7150684931507
1993,10.2700120888071,3,13.7561643835616
1994,10.6950976923124,6,72.0383561643836
1995,10.1252798935495,2,9.86301369863014
1996,10.78336658218,3,12.6027397260274
1997,10.3721224909556,2,10.0630136986301
1998,10.0295573263489,2,10.0712328767123
1999,10.6461770523624,6,70.3150684931507
2000,10.6217266881313,6,70.6630136986301
2001,10.2956592038586,5,50.5178082191781
2002,10.7927698182795,5,51.1671232876712
2003,10.2018348049623,6,62.8082191780822
2004,10.6652484963346,4,32.3917808219178
2005,10.7955705535724,4,25.972602739726
2006,9.23861605123521,2,10.3315068493151
2007,10.8486951423905,4,32.5972602739726
2008,10.5752916165548,4,22.8328767123288
2009,10.236605351724,6,69.4931506849315
2010,10.7712836931162,6,66.3561643835616
2011,10.6273074199838,6,69.3698630136986
2012,10.6223384141244,6,63.8986301369863
2013,10.8542640251717,6,65.4109589041096
2014,10.7374581598562,4,29.6904109589041
2015,10.6130281248522,6,68.6876712328767
2016,10.5206969164904,5,44.613698630137
2017,10.6813000726589,2,8.54246575342466
2018,10.7108687434637,4,35.8109589041096
2019,10.6910753230247,8,99.7287671232877
2020,10.6499102046178,4,31.2027397260274
2021,10.655337172871,2,8.77260273972603
2022,10.7690577432368,6,62.441095890411
2023,10.8215805270936,8,89.7232876712329
2024,10.5044467890615,8,92.5808219178082
2025,10.7491547022716,6,82.0931506849315
2026,10.7776441515127,5,42.7890410958904
2027,10.4859476960932,6,77.8054794520548
2028,9.99217723032046,4,27.2164383561644
2029,10.6463648554956,7,93.7342465753425
2030,10.8031255043275,3,11.613698630137
2031,10.5163166986238,2,10.8328767123288
2032,10.5612371362559,4,27.8547945205479
2033,10.309867425537,4,35.4958904109589
2034,10.6505000635229,7,97.9452054794521
2035,9.47395088330552,7,99.4328767123288
2036,10.5418656375285,4,28.3150684931507
2037,10.7815585893952,7,88.8164383561644
2038,10.6901997599001,6,79.4712328767123
2039,10.6027887910321,7,82.9890410958904
2040,10.6174088630859,2,9.31780821917808
2041,10.4282790914382,4,29.2219178082192
2042,10.8255205875657,2,9.92876712328767
2043,10.4045540379872,6,72.0767123287671
2044,10.757968104305,3,10.7342465753425
2045,10.8359791838807,6,78.1342465753425
2046,10.036275910415,2,9.78082191780822
2047,9.99199646967042,3,13.3205479452055
2048,10.7807003089761,4,32.1205479452055
2049,10.618963942853,2,10.4602739726027
2050,10.5487189391643,4,34.4575342465753
2051,10.6620316224857,7,93.6328767123288
2052,10.6052907164684,6,81.4876712328767
2053,10.7265590966111,2,9.3041095890411
2054,10.6249332604051,6,75.5972602739726
2055,10.7579268082823,4,27.8
2056,10.8350963899868,7,91.7917808219178
2057,10.4443444454233,3,14
2058,10.8383365421125,7,95.8575342465753
2059,9.97393487096368,2,10.0356164383562
2060,10.8405386807365,4,22.0849315068493
2061,10.8533897521257,6,67.1369863013699
2062,10.4640318170162,3,18.7698630136986
2063,10.0221659471965,6,79.6602739726027
2064,10.6329588105952,3,12.9972602739726
2065,10.2200813865065,4,22.6602739726027
2066,10.454507402,5,27.7890410958904
2067,10.5343489707614,4,24.5041095890411
